"shape_id","stop_id","stop_sequence","stop_rank","fake_timestamp"
41271020,85669,210,14,00:00:14
41271020,73049,214,15,00:00:15
41271020,68005,226,16,00:00:16
41271020,80571,258,17,00:00:17
41271020,80565,261,18,00:00:18
41271020,70813,291,19,00:00:19
41271020,70843,312,20,00:00:20
41271020,70803,327,21,00:00:21
41271020,68597,354,22,00:00:22
41271020,68591,361,23,00:00:23
41271020,68611,365,24,00:00:24
41271020,68593,367,25,00:00:25
41271020,68599,372,26,00:00:26
41271020,68595,377,27,00:00:27
41271020,72983,396,28,00:00:28
41271020,73080,480,29,00:00:29
41271020,65325,495,30,00:00:30
41271020,67015,511,31,00:00:31
41271020,65305,525,32,00:00:32
41271020,65328,559,33,00:00:33
41271020,65335,575,34,00:00:34
41271020,79877,602,35,00:00:35
41271020,72871,618,36,00:00:36
41271020,64960,637,37,00:00:37
41271020,64970,657,38,00:00:38
41271020,64980,682,39,00:00:39
41271020,64990,712,40,00:00:40
41271020,65000,733,41,00:00:41
41271020,65010,738,42,00:00:42
41271020,65020,748,43,00:00:43
41271020,65015,795,44,00:00:44
41271020,65030,862,45,00:00:45
41271020,65034,876,46,00:00:46
41271020,65036,886,47,00:00:47
41271020,65038,899,48,00:00:48
41271020,65039,907,49,00:00:49
41271020,65042,915,50,00:00:50
41271020,65044,919,51,00:00:51
41271020,65048,941,52,00:00:52
41271020,65049,944,53,00:00:53
41271020,64579,996,54,00:00:54
41271020,64569,1005,55,00:00:55
41271020,64451,1022,56,00:00:56
41271020,64582,1056,57,00:00:57
41271020,64559,1061,58,00:00:58
41271020,64568,1071,59,00:00:59
41271020,64554,1078,60,00:01:00
41271020,64456,1081,61,00:01:01
41271020,81692,1084,62,00:01:02
41271020,65090,1089,63,00:01:03
41271020,80486,1094,64,00:01:04
41271020,65092,1117,65,00:01:05
41271021,10912,1,1,00:00:01
41271021,10914,4,2,00:00:02
41271021,10917,8,3,00:00:03
41271021,29240,19,4,00:00:04
41271021,29247,28,5,00:00:05
41271021,73010,155,6,00:00:06
41271021,73020,161,7,00:00:07
41271021,73030,165,8,00:00:08
41271021,73040,178,9,00:00:09
41271021,73042,195,10,00:00:10
41271021,73044,198,11,00:00:11
41271021,73048,202,12,00:00:12
41271021,70596,205,13,00:00:13
41271021,85669,210,14,00:00:14
41271021,73049,214,15,00:00:15
41271021,68005,226,16,00:00:16
41271021,80571,258,17,00:00:17
41271021,80565,261,18,00:00:18
41271021,70813,291,19,00:00:19
41271021,70843,312,20,00:00:20
41271021,70803,327,21,00:00:21
41271021,68597,354,22,00:00:22
41271021,68591,361,23,00:00:23
41271021,68611,365,24,00:00:24
41271021,68593,367,25,00:00:25
41271021,68599,372,26,00:00:26
41271021,68595,377,27,00:00:27
41271021,68613,381,28,00:00:28
41271021,68570,383,29,00:00:29
41271021,68584,392,30,00:00:30
41271021,73080,416,31,00:00:31
41271021,65325,431,32,00:00:32
41271021,67015,447,33,00:00:33
41271021,65305,461,34,00:00:34
41271021,65328,495,35,00:00:35
41271021,65335,511,36,00:00:36
41271021,79877,538,37,00:00:37
41271021,72871,554,38,00:00:38
41271021,64960,573,39,00:00:39
41271021,64970,593,40,00:00:40
41271021,64980,618,41,00:00:41
41271021,64990,648,42,00:00:42
41271021,65000,669,43,00:00:43
41271021,65010,674,44,00:00:44
41271021,65020,684,45,00:00:45
41271021,65015,731,46,00:00:46
41271021,65030,798,47,00:00:47
41271021,65034,812,48,00:00:48
41271021,65036,822,49,00:00:49
41271021,65038,835,50,00:00:50
41271021,65039,843,51,00:00:51
41271021,65042,851,52,00:00:52
41271021,65044,855,53,00:00:53
41271021,65048,877,54,00:00:54
41271021,65049,880,55,00:00:55
41271021,64579,932,56,00:00:56
41271021,64569,941,57,00:00:57
41271021,64451,958,58,00:00:58
41271021,64582,992,59,00:00:59
41271021,64559,997,60,00:01:00
41271021,64568,1007,61,00:01:01
41271021,64554,1014,62,00:01:02
41271021,64456,1017,63,00:01:03
41271021,81692,1020,64,00:01:04
41271021,65090,1025,65,00:01:05
41271021,80486,1030,66,00:01:06
41271021,65092,1053,67,00:01:07
41311005,840,1,1,00:00:01
41311005,860,11,2,00:00:02
41311005,996,17,3,00:00:03
41311005,997,29,4,00:00:04
41311005,1050,40,5,00:00:05
41311005,1070,43,6,00:00:06
41311005,71348,171,7,00:00:07
41311005,71359,202,8,00:00:08
41311005,82878,397,9,00:00:09
41311005,82700,453,10,00:00:10
41311005,70310,465,11,00:00:11
41311005,82854,483,12,00:00:12
41311005,76970,563,13,00:00:13
41311005,76979,581,14,00:00:14
41311005,75997,583,15,00:00:15
41311005,78001,587,16,00:00:16
41311005,78003,602,17,00:00:17
41311005,77999,606,18,00:00:18
41311005,75992,615,19,00:00:19
41331002,5493,1,1,00:00:01
41331002,5502,27,2,00:00:02
41331002,5486,33,3,00:00:03
41331002,5487,54,4,00:00:04
41331002,75144,60,5,00:00:05
41331002,75143,64,6,00:00:06
41331002,75142,67,7,00:00:07
41331002,75510,75,8,00:00:08
41331002,75520,80,9,00:00:09
41331002,75530,89,10,00:00:10
41331002,75540,93,11,00:00:11
41331002,75549,112,12,00:00:12
41331002,70702,115,13,00:00:13
41331002,70704,119,14,00:00:14
41331002,70706,123,15,00:00:15
41331002,70710,129,16,00:00:16
41331002,70714,135,17,00:00:17
41331002,70716,140,18,00:00:18
41331002,70718,142,19,00:00:19
41331002,70720,146,20,00:00:20
41331002,16106,158,21,00:00:21
41331002,89990,168,22,00:00:22
41331002,77390,174,23,00:00:23
41331002,77392,178,24,00:00:24
41331002,85810,204,25,00:00:25
41331002,82770,227,26,00:00:26
41331002,82772,232,27,00:00:27
41331002,82775,234,28,00:00:28
41331002,82776,238,29,00:00:29
41331002,82778,240,30,00:00:30
41331002,82777,248,31,00:00:31
41331002,82104,267,32,00:00:32
41331002,82105,270,33,00:00:33
41331002,82106,280,34,00:00:34
41331002,82107,288,35,00:00:35
41331002,76830,292,36,00:00:36
41331002,76840,334,37,00:00:37
41331002,76870,351,38,00:00:38
41331002,76376,359,39,00:00:39
41331002,76374,368,40,00:00:40
41331006,75460,1,1,00:00:01
41331006,5486,11,2,00:00:02
41331006,5487,32,3,00:00:03
41331006,75144,38,4,00:00:04
41331006,75143,42,5,00:00:05
41331006,75142,45,6,00:00:06
41331006,75510,53,7,00:00:07
41331006,75520,58,8,00:00:08
41331006,75530,67,9,00:00:09
41331006,75540,71,10,00:00:10
41331006,75549,90,11,00:00:11
41331006,70702,93,12,00:00:12
41331006,70704,97,13,00:00:13
41331006,70706,101,14,00:00:14
41331006,70710,107,15,00:00:15
41331006,70714,113,16,00:00:16
41331006,70716,118,17,00:00:17
41331006,70718,120,18,00:00:18
41331006,70720,124,19,00:00:19
41331006,16106,136,20,00:00:20
41331006,89990,146,21,00:00:21
41331006,77390,152,22,00:00:22
41331006,77392,156,23,00:00:23
41331006,85810,182,24,00:00:24
41331006,82770,205,25,00:00:25
41331006,82772,210,26,00:00:26
41331006,82775,212,27,00:00:27
41331006,82776,216,28,00:00:28
41331006,82778,218,29,00:00:29
41331006,82777,226,30,00:00:30
41331006,82104,245,31,00:00:31
41331006,82105,248,32,00:00:32
41331006,82106,258,33,00:00:33
41331006,82107,266,34,00:00:34
41331006,76830,270,35,00:00:35
41331006,76840,312,36,00:00:36
41331006,76870,329,37,00:00:37
41331006,76376,337,38,00:00:38
41331006,76374,346,39,00:00:39
41542004,10912,1,1,00:00:01
41542004,10914,4,2,00:00:02
41542004,10917,8,3,00:00:03
41542004,29240,19,4,00:00:04
41542004,29247,28,5,00:00:05
41542004,71348,132,6,00:00:06
41542004,71359,163,7,00:00:07
41542004,71336,312,8,00:00:08
41542004,71353,341,9,00:00:09
41542004,72458,400,10,00:00:10
41542004,73848,424,11,00:00:11
41542004,73757,427,12,00:00:12
41542004,73227,431,13,00:00:13
41545002,21765,1,1,00:00:01
41545002,620,14,2,00:00:02
41545002,640,27,3,00:00:03
41545002,660,34,4,00:00:04
41545002,700,42,5,00:00:05
41545002,1050,55,6,00:00:06
41545002,1070,58,7,00:00:07
41545002,1073,62,8,00:00:08
41545002,71348,187,9,00:00:09
41545002,71359,218,10,00:00:10
41545002,71336,367,11,00:00:11
41545002,71353,396,12,00:00:12
41545002,72458,455,13,00:00:13
41545002,73848,479,14,00:00:14
41545002,73757,482,15,00:00:15
41545002,71951,490,16,00:00:16
41545002,72488,503,17,00:00:17
41545002,72306,526,18,00:00:18
41545002,81755,547,19,00:00:19
41545006,21765,1,1,00:00:01
41545006,620,14,2,00:00:02
41545006,640,27,3,00:00:03
41545006,660,34,4,00:00:04
41545006,700,42,5,00:00:05
41545006,1050,55,6,00:00:06
41545006,1070,58,7,00:00:07
41545006,71348,186,8,00:00:08
41545006,71359,217,9,00:00:09
41545006,71336,366,10,00:00:10
41545006,71353,395,11,00:00:11
41545006,72458,454,12,00:00:12
41545006,73848,478,13,00:00:13
41545006,73757,481,14,00:00:14
41545006,71951,489,15,00:00:15
41545006,72488,502,16,00:00:16
41545006,72306,525,17,00:00:17
41545006,81755,546,18,00:00:18
41550018,1215,1,1,00:00:01
41550018,1230,5,2,00:00:02
41550018,320,13,3,00:00:03
41550018,360,18,4,00:00:04
41550018,375,22,5,00:00:05
41550018,64065,212,6,00:00:06
41550018,84292,303,7,00:00:07
41550018,67960,327,8,00:00:08
41550018,67990,336,9,00:00:09
41550018,68020,344,10,00:00:10
41550018,68035,349,11,00:00:11
41550018,68042,355,12,00:00:12
41550018,68007,364,13,00:00:13
41550018,67636,382,14,00:00:14
41554009,1920,1,1,00:00:01
41554009,280,9,2,00:00:02
41554009,320,15,3,00:00:03
41554009,360,20,4,00:00:04
41554009,375,24,5,00:00:05
41554009,1480,35,6,00:00:06
41554009,8590,54,7,00:00:07
41554009,64065,183,8,00:00:08
41554009,67013,273,9,00:00:09
41554009,64590,372,10,00:00:10
41554009,80485,434,11,00:00:11
41554009,65150,490,12,00:00:12
41554009,64566,523,13,00:00:13
41554011,1920,1,1,00:00:01
41554011,280,9,2,00:00:02
41554011,320,15,3,00:00:03
41554011,360,20,4,00:00:04
41554011,375,24,5,00:00:05
41554011,1480,35,6,00:00:06
41554011,8590,54,7,00:00:07
41554011,64065,183,8,00:00:08
41554011,67013,273,9,00:00:09
41554011,64590,372,10,00:00:10
41554011,80485,434,11,00:00:11
41554011,65150,490,12,00:00:12
41554011,64566,523,13,00:00:13
41554011,81749,574,14,00:00:14
41554011,81737,624,15,00:00:15
41554011,81684,702,16,00:00:16
41554011,81687,761,17,00:00:17
41554011,81665,795,18,00:00:18
41554011,81775,822,19,00:00:19
41554011,72329,952,20,00:00:20
41630009,41902,1,1,00:00:01
41630009,11025,8,2,00:00:02
41630009,11033,13,3,00:00:03
41630009,11035,18,4,00:00:04
41630009,3036,22,5,00:00:05
41630009,3037,26,6,00:00:06
41630009,1260,29,7,00:00:07
41630009,800,34,8,00:00:08
41630009,810,36,9,00:00:09
41630009,820,43,10,00:00:10
41630009,844,56,11,00:00:11
41630009,64048,215,12,00:00:12
41630009,63714,257,13,00:00:13
41630009,64065,274,14,00:00:14
41630009,63490,324,15,00:00:15
41630009,63500,361,16,00:00:16
41630009,63515,383,17,00:00:17
41630009,63520,386,18,00:00:18
41630009,63530,390,19,00:00:19
41630009,63540,396,20,00:00:20
41630009,63550,401,21,00:00:21
41630009,63560,411,22,00:00:22
41630009,63570,415,23,00:00:23
41630009,63580,428,24,00:00:24
41630009,63590,455,25,00:00:25
41630009,63595,471,26,00:00:26
41630009,63600,478,27,00:00:27
41630009,63610,485,28,00:00:28
41630009,63620,492,29,00:00:29
41630009,63622,499,30,00:00:30
41630009,62370,516,31,00:00:31
41672004,68003,1,1,00:00:01
41672004,68085,20,2,00:00:02
41672004,68094,24,3,00:00:03
41672004,68100,28,4,00:00:04
41672004,68130,42,5,00:00:05
41672004,68150,55,6,00:00:06
41672004,68160,62,7,00:00:07
41672004,68180,71,8,00:00:08
41672004,68750,79,9,00:00:09
41672004,68780,93,10,00:00:10
41672004,71322,104,11,00:00:11
41672004,71326,107,12,00:00:12
41672004,66875,123,13,00:00:13
41672004,71346,190,14,00:00:14
41672004,71329,206,15,00:00:15
41672004,73342,211,16,00:00:16
41672004,73366,217,17,00:00:17
41672004,73350,220,18,00:00:18
41672004,73391,231,19,00:00:19
41672004,73410,235,20,00:00:20
41672004,73412,266,21,00:00:21
41672004,73872,288,22,00:00:22
41672004,74027,293,23,00:00:23
41672004,73757,297,24,00:00:24
41672004,73227,301,25,00:00:25
41676004,52306,1,1,00:00:01
41676004,52300,21,2,00:00:02
41676004,53975,26,3,00:00:03
41676004,50130,34,4,00:00:04
41676004,50140,37,5,00:00:05
41676004,50145,42,6,00:00:06
41676004,80151,82,7,00:00:07
41676004,79973,95,8,00:00:08
41676004,60922,119,9,00:00:09
41676004,54201,150,10,00:00:10
41676004,54203,174,11,00:00:11
41676004,54205,188,12,00:00:12
41676004,58102,198,13,00:00:13
41676004,58104,210,14,00:00:14
41676004,59310,234,15,00:00:15
41676004,59833,240,16,00:00:16
41676004,58028,252,17,00:00:17
41676004,59882,282,18,00:00:18
41676004,59876,332,19,00:00:19
41676004,59872,361,20,00:00:20
41676004,59878,370,21,00:00:21
41676004,55942,394,22,00:00:22
41676004,55928,397,23,00:00:23
41676004,59860,407,24,00:00:24
41676004,59870,423,25,00:00:25
41676004,46440,431,26,00:00:26
41676004,46477,447,27,00:00:27
41676004,46578,467,28,00:00:28
41676004,46580,476,29,00:00:29
41676004,46590,508,30,00:00:30
41676004,46541,536,31,00:00:31
41676004,46504,541,32,00:00:32
41906013,59881,1,1,00:00:01
41906013,58113,23,2,00:00:02
41906013,58111,32,3,00:00:03
41906013,59312,37,4,00:00:04
41906013,58109,41,5,00:00:05
41906013,58116,46,6,00:00:06
41906013,58118,52,7,00:00:07
41906013,58119,55,8,00:00:08
41906013,58121,66,9,00:00:09
41906013,58122,68,10,00:00:10
41906013,58126,72,11,00:00:11
41906013,58130,77,12,00:00:12
41906013,58132,111,13,00:00:13
41906013,59353,118,14,00:00:14
41906013,59354,121,15,00:00:15
41906013,59356,123,16,00:00:16
41906013,59357,124,17,00:00:17
41906013,59358,126,18,00:00:18
41906013,59359,129,19,00:00:19
41906013,59370,140,20,00:00:20
41906013,59380,148,21,00:00:21
41906013,59390,158,22,00:00:22
41906013,59400,172,23,00:00:23
41906013,59410,177,24,00:00:24
41906013,59420,180,25,00:00:25
41906013,59430,187,26,00:00:26
41906013,59443,194,27,00:00:27
41906013,59441,198,28,00:00:28
41906013,60184,217,29,00:00:29
41906013,59552,245,30,00:00:30
41906013,60161,258,31,00:00:31
41906014,59312,1,1,00:00:01
41906014,58109,5,2,00:00:02
41906014,58116,10,3,00:00:03
41906014,58118,16,4,00:00:04
41906014,58119,19,5,00:00:05
41906014,58121,30,6,00:00:06
41906014,58122,32,7,00:00:07
41906014,58126,36,8,00:00:08
41906014,58130,41,9,00:00:09
41906014,58132,75,10,00:00:10
41906014,59353,82,11,00:00:11
41906014,59354,85,12,00:00:12
41906014,59356,87,13,00:00:13
41906014,59357,88,14,00:00:14
41906014,59358,90,15,00:00:15
41906014,59359,93,16,00:00:16
41906014,59370,104,17,00:00:17
41906014,59380,112,18,00:00:18
41906014,59390,122,19,00:00:19
41906014,59400,136,20,00:00:20
41906014,59410,141,21,00:00:21
41906014,59420,144,22,00:00:22
41906014,59430,151,23,00:00:23
41906014,59443,158,24,00:00:24
41906014,59441,162,25,00:00:25
41906014,60184,181,26,00:00:26
41906014,59555,194,27,00:00:27
41906014,59552,210,28,00:00:28
41906014,60161,223,29,00:00:29
41906015,59881,1,1,00:00:01
41906015,58113,23,2,00:00:02
41906015,58111,32,3,00:00:03
41906015,59312,37,4,00:00:04
41906015,58109,41,5,00:00:05
41906015,58116,46,6,00:00:06
41906015,58118,52,7,00:00:07
41906015,58119,55,8,00:00:08
41906015,58121,66,9,00:00:09
41906015,58122,68,10,00:00:10
41906015,58126,72,11,00:00:11
41906015,58130,77,12,00:00:12
41906015,58132,111,13,00:00:13
41906015,59353,118,14,00:00:14
41906015,59354,121,15,00:00:15
41906015,59356,123,16,00:00:16
41906015,59357,124,17,00:00:17
41906015,59358,126,18,00:00:18
41906015,59359,129,19,00:00:19
41906015,59370,140,20,00:00:20
41906015,59380,148,21,00:00:21
41906015,59390,158,22,00:00:22
41906015,59400,172,23,00:00:23
41906015,59410,177,24,00:00:24
41906015,59420,180,25,00:00:25
41906015,59430,187,26,00:00:26
41906015,59443,194,27,00:00:27
41906015,59441,198,28,00:00:28
41906015,60184,217,29,00:00:29
41906015,59555,230,30,00:00:30
41906015,59552,246,31,00:00:31
41906015,59561,251,32,00:00:32
41906015,59562,257,33,00:00:33
41906015,55947,262,34,00:00:34
41906015,59563,274,35,00:00:35
41906015,59564,282,36,00:00:36
41906015,59565,292,37,00:00:37
41906015,59566,301,38,00:00:38
41906015,59567,317,39,00:00:39
41906015,59568,329,40,00:00:40
41906015,59569,347,41,00:00:41
41906015,55946,351,42,00:00:42
41906015,55945,360,43,00:00:43
41906015,59602,367,44,00:00:44
41906015,59603,376,45,00:00:45
41906015,59604,384,46,00:00:46
41906015,60147,397,47,00:00:47
41906015,60144,403,48,00:00:48
41906015,60148,423,49,00:00:49
41906015,60146,428,50,00:00:50
41906015,60142,431,51,00:00:51
41906015,60159,445,52,00:00:52
41906015,60161,456,53,00:00:53
41914001,57151,1,1,00:00:01
41914001,79248,6,2,00:00:02
41914001,80600,16,3,00:00:03
41914001,55031,24,4,00:00:04
41914001,57481,31,5,00:00:05
41914001,57168,33,6,00:00:06
41914001,57169,48,7,00:00:07
41914001,57171,55,8,00:00:08
41914001,57172,57,9,00:00:09
41914001,57173,60,10,00:00:10
41914001,57174,73,11,00:00:11
41914001,57175,88,12,00:00:12
41914001,57176,96,13,00:00:13
41914001,50772,99,14,00:00:14
41914001,57178,104,15,00:00:15
41914001,57177,106,16,00:00:16
41914001,50740,110,17,00:00:17
41914001,50741,112,18,00:00:18
41914001,57188,114,19,00:00:19
41914001,57189,134,20,00:00:20
41914001,57482,138,21,00:00:21
41914001,57191,141,22,00:00:22
41914001,57182,153,23,00:00:23
41914001,62220,198,24,00:00:24
41914001,62228,247,25,00:00:25
41914001,62230,260,26,00:00:26
41914001,57128,285,27,00:00:27
41914001,57149,310,28,00:00:28
41914001,57163,317,29,00:00:29
41914001,57165,340,30,00:00:30
41914001,57148,354,31,00:00:31
41914001,57155,357,32,00:00:32
41914001,62236,363,33,00:00:33
41914001,57197,393,34,00:00:34
41914001,57198,396,35,00:00:35
41914001,57199,423,36,00:00:36
41914001,57211,434,37,00:00:37
41914001,57212,437,38,00:00:38
41914001,57213,442,39,00:00:39
41914001,57120,451,40,00:00:40
41914001,57423,462,41,00:00:41
41914001,57127,471,42,00:00:42
41914001,57121,476,43,00:00:43
41914001,57122,479,44,00:00:44
41914001,57123,483,45,00:00:45
41914001,57141,489,46,00:00:46
41914001,57152,517,47,00:00:47
41914001,62187,523,48,00:00:48
41914001,62177,529,49,00:00:49
41914001,62178,532,50,00:00:50
41914001,62180,536,51,00:00:51
41914001,62184,541,52,00:00:52
41914001,62186,548,53,00:00:53
41914001,62190,553,54,00:00:54
41914001,62194,563,55,00:00:55
41914001,62196,568,56,00:00:56
41914001,57203,578,57,00:00:57
41914001,57218,588,58,00:00:58
41914001,57181,599,59,00:00:59
41914001,57204,601,60,00:01:00
41914001,57205,633,61,00:01:01
41914001,57206,638,62,00:01:02
41914001,57207,651,63,00:01:03
41914001,57219,664,64,00:01:04
41914001,57000,683,65,00:01:05
41914001,57010,686,66,00:01:06
41914001,57020,691,67,00:01:07
41914001,57208,697,68,00:01:08
41914001,57050,710,69,00:01:09
41914001,57060,728,70,00:01:10
41914001,57183,751,71,00:01:11
41914001,62214,774,72,00:01:12
41914001,57209,777,73,00:01:13
41914001,57151,781,74,00:01:14
41914021,57151,1,1,00:00:01
41914021,79248,6,2,00:00:02
41914021,80600,16,3,00:00:03
41914021,55031,24,4,00:00:04
41914021,57481,31,5,00:00:05
41914021,57168,33,6,00:00:06
41914021,57169,48,7,00:00:07
41914021,57171,55,8,00:00:08
41914021,57172,57,9,00:00:09
41914021,57173,60,10,00:00:10
41914021,57174,73,11,00:00:11
41914021,57175,88,12,00:00:12
41914021,57176,96,13,00:00:13
41914021,50772,99,14,00:00:14
41914021,57178,104,15,00:00:15
41914021,57177,106,16,00:00:16
41914021,50740,110,17,00:00:17
41914021,50741,112,18,00:00:18
41914021,57188,114,19,00:00:19
41914021,57189,134,20,00:00:20
41914021,57482,138,21,00:00:21
41915006,57773,1,1,00:00:01
41915006,81205,12,2,00:00:02
41915006,58350,16,3,00:00:03
41915006,58360,37,4,00:00:04
41915006,58370,58,5,00:00:05
41915006,58380,60,6,00:00:06
41915006,58537,77,7,00:00:07
41915006,58539,82,8,00:00:08
41915006,58790,90,9,00:00:09
41915006,58810,97,10,00:00:10
41915006,58811,98,11,00:00:11
41915006,58812,137,12,00:00:12
41915006,58820,147,13,00:00:13
41915006,58830,156,14,00:00:14
41915006,58840,176,15,00:00:15
41915006,58845,199,16,00:00:16
41915006,58856,218,17,00:00:17
41915006,58858,239,18,00:00:18
41915006,58865,268,19,00:00:19
41915006,58872,275,20,00:00:20
41915006,58882,296,21,00:00:21
41915006,58886,303,22,00:00:22
41915006,58900,313,23,00:00:23
41915006,58910,334,24,00:00:24
41915006,58920,346,25,00:00:25
41915006,58960,371,26,00:00:26
41915006,58965,375,27,00:00:27
41915006,58980,405,28,00:00:28
41915006,58990,411,29,00:00:29
41915006,59010,415,30,00:00:30
41915006,59020,428,31,00:00:31
41915006,59029,437,32,00:00:32
41915006,59031,442,33,00:00:33
41915006,59033,446,34,00:00:34
41915006,99474,466,35,00:00:35
41915006,99476,476,36,00:00:36
41915006,99477,484,37,00:00:37
41915006,99478,490,38,00:00:38
41915006,99479,493,39,00:00:39
41915006,99481,498,40,00:00:40
41915006,99482,504,41,00:00:41
41915007,57773,1,1,00:00:01
41915007,81205,12,2,00:00:02
41915007,58350,16,3,00:00:03
41915007,58360,37,4,00:00:04
41915007,58370,58,5,00:00:05
41915007,58380,60,6,00:00:06
41915007,58537,77,7,00:00:07
41915007,58539,82,8,00:00:08
